State,date,cases,dailyCases,deaths,dailyDeaths
New Hampshire,2020-07-20,6249,46,398,0
New Hampshire,2020-07-21,6262,13,400,2
New Hampshire,2020-07-22,6295,33,402,2
New Hampshire,2020-07-23,6318,23,405,3
New Hampshire,2020-07-24,6375,57,407,2
New Jersey,2020-03-04,1,0,0,0
New Jersey,2020-03-05,2,1,0,0
New Jersey,2020-03-06,4,2,0,0
New Jersey,2020-03-07,4,0,0,0
New Jersey,2020-03-08,6,2,0,0
New Jersey,2020-03-09,11,5,0,0
New Jersey,2020-03-10,15,4,1,1
New Jersey,2020-03-11,23,8,1,0
New Jersey,2020-03-12,29,6,1,0
New Jersey,2020-03-13,50,21,1,0
New Jersey,2020-03-14,75,25,2,1
New Jersey,2020-03-15,98,23,2,0
New Jersey,2020-03-16,176,78,3,1
New Jersey,2020-03-17,268,92,3,0
New Jersey,2020-03-18,427,159,5,2
New Jersey,2020-03-19,735,308,9,4
New Jersey,2020-03-20,896,161,11,2
New Jersey,2020-03-21,1336,440,16,5
New Jersey,2020-03-22,1914,578,20,4
New Jersey,2020-03-23,2844,930,27,7
New Jersey,2020-03-24,3675,831,44,17
New Jersey,2020-03-25,4402,727,62,18
New Jersey,2020-03-26,6876,2474,82,20
New Jersey,2020-03-27,8825,1949,108,26
New Jersey,2020-03-28,11124,2299,140,32
New Jersey,2020-03-29,13386,2262,161,21
New Jersey,2020-03-30,16636,3250,199,38
New Jersey,2020-03-31,18696,2060,267,68
New Jersey,2020-04-01,22255,3559,355,88
New Jersey,2020-04-02,25590,3335,539,184
New Jersey,2020-04-03,29895,4305,647,108
New Jersey,2020-04-04,34124,4229,847,200
New Jersey,2020-04-05,37505,3381,917,70
New Jersey,2020-04-06,41090,3585,1005,88
New Jersey,2020-04-07,44416,3326,1232,227
New Jersey,2020-04-08,47437,3021,1504,272
New Jersey,2020-04-09,51027,3590,1700,196
New Jersey,2020-04-10,54588,3561,1932,232
New Jersey,2020-04-11,58151,3563,2183,251
New Jersey,2020-04-12,61850,3699,2350,167
New Jersey,2020-04-13,64584,2734,2443,93
New Jersey,2020-04-14,68824,4240,2805,362
New Jersey,2020-04-15,71030,2206,3156,351
New Jersey,2020-04-16,75317,4287,3518,362
New Jersey,2020-04-17,78467,3150,3840,322
New Jersey,2020-04-18,81420,2953,4070,230
New Jersey,2020-04-19,85301,3881,4202,132
New Jersey,2020-04-20,88806,3505,4377,175
New Jersey,2020-04-21,92387,3581,4753,376
New Jersey,2020-04-22,95865,3478,5063,310
New Jersey,2020-04-23,99989,4124,5368,305
New Jersey,2020-04-24,102196,2207,5617,249
New Jersey,2020-04-25,105523,3327,5863,246
New Jersey,2020-04-26,109038,3515,5938,75
New Jersey,2020-04-27,111188,2150,6044,106
New Jersey,2020-04-28,113856,2668,6442,398
New Jersey,2020-04-29,116264,2408,6770,328
New Jersey,2020-04-30,118652,2388,7228,458
New Jersey,2020-05-01,121190,2538,7538,310
New Jersey,2020-05-02,123717,2527,7742,204
New Jersey,2020-05-03,126744,3027,7871,129
New Jersey,2020-05-04,128269,1525,7910,39
New Jersey,2020-05-05,130593,2324,8244,334
New Jersey,2020-05-06,131890,1297,8549,305
New Jersey,2020-05-07,133635,1745,8801,252
New Jersey,2020-05-08,135454,1819,8952,151
New Jersey,2020-05-09,137085,1631,9116,164
New Jersey,2020-05-10,138532,1447,9255,139
New Jersey,2020-05-11,139945,1413,9310,55
New Jersey,2020-05-12,140743,798,9508,198
New Jersey,2020-05-13,141560,817,9702,194
New Jersey,2020-05-14,142704,1144,9946,244
New Jersey,2020-05-15,143905,1201,10138,192
New Jersey,2020-05-16,145089,1184,10249,111
New Jersey,2020-05-17,146334,1245,10356,107
New Jersey,2020-05-18,148039,1705,10435,79
New Jersey,2020-05-19,149013,974,10586,151
New Jersey,2020-05-20,150399,1386,10747,161
New Jersey,2020-05-21,151472,1073,10843,96
New Jersey,2020-05-22,152719,1247,10985,142
New Jersey,2020-05-23,153104,385,11081,96
New Jersey,2020-05-24,154154,1050,11133,52
New Jersey,2020-05-25,155092,938,11144,11
New Jersey,2020-05-26,155764,672,11191,47
New Jersey,2020-05-27,156628,864,11339,148
New Jersey,2020-05-28,157815,1187,11401,62
New Jersey,2020-05-29,158844,1029,11531,130
New Jersey,2020-05-30,159608,764,11634,103
New Jersey,2020-05-31,160445,837,11698,64
New Jersey,2020-06-01,160918,473,11721,23
New Jersey,2020-06-02,161545,627,11770,49
New Jersey,2020-06-03,162068,523,11880,110
New Jersey,2020-06-04,162530,462,11970,90
New Jersey,2020-06-05,163336,806,12049,79
New Jersey,2020-06-06,163893,557,12106,57
New Jersey,2020-06-07,164164,271,12176,70
New Jersey,2020-06-08,164497,333,12214,38
New Jersey,2020-06-09,164796,299,12303,89
New Jersey,2020-06-10,165346,550,12377,74
New Jersey,2020-06-11,165816,470,12443,66
New Jersey,2020-06-12,166164,348,12489,46
New Jersey,2020-06-13,166605,441,12589,100
New Jersey,2020-06-14,166881,276,12625,36
New Jersey,2020-06-15,167103,222,12676,51
New Jersey,2020-06-16,167426,323,12727,51
New Jersey,2020-06-17,167703,277,12769,42
New Jersey,2020-06-18,168107,404,12800,31
New Jersey,2020-06-19,168496,389,12835,35
New Jersey,2020-06-20,168834,338,12857,22
New Jersey,2020-06-21,169142,308,12870,13
New Jersey,2020-06-22,169415,273,12895,25
New Jersey,2020-06-23,169734,319,12949,54
New Jersey,2020-06-24,169892,158,12995,46
New Jersey,2020-06-25,172050,2158,14872,1877
New Jersey,2020-06-26,172438,388,14914,42
New Jersey,2020-06-27,172727,289,14948,34
New Jersey,2020-06-28,173036,309,14975,27
New Jersey,2020-06-29,173126,90,14992,17
New Jersey,2020-06-30,173521,395,15035,43
New Jersey,2020-07-01,173782,261,15078,43
New Jersey,2020-07-02,174212,430,15107,29
New Jersey,2020-07-03,174598,386,15164,57
New Jersey,2020-07-04,174889,291,15189,25
New Jersey,2020-07-05,175258,369,15211,22
New Jersey,2020-07-06,175467,209,15229,18
New Jersey,2020-07-07,175734,267,15281,52
New Jersey,2020-07-08,175986,252,15423,142
New Jersey,2020-07-09,176217,231,15448,25
New Jersey,2020-07-10,176575,358,15479,31
New Jersey,2020-07-11,176906,331,15525,46
New Jersey,2020-07-12,177245,339,15525,0
New Jersey,2020-07-13,177469,224,15560,35
New Jersey,2020-07-14,177862,393,15582,22
New Jersey,2020-07-15,178252,390,15634,52
New Jersey,2020-07-16,178475,223,15665,31
New Jersey,2020-07-17,178525,50,15684,19
New Jersey,2020-07-18,178788,263,15699,15
New Jersey,2020-07-19,178757,0,15706,7
New Jersey,2020-07-20,178937,180,15715,9
New Jersey,2020-07-21,179230,293,15737,22
New Jersey,2020-07-22,179565,335,15707,0
New Jersey,2020-07-23,179807,242,15730,23
New Jersey,2020-07-24,180265,458,15765,35
New Mexico,2020-03-11,4,0,0,0
New Mexico,2020-03-12,6,2,0,0
New Mexico,2020-03-13,10,4,0,0
New Mexico,2020-03-14,13,3,0,0
New Mexico,2020-03-15,17,4,0,0
New Mexico,2020-03-16,21,4,0,0
New Mexico,2020-03-17,23,2,0,0
New Mexico,2020-03-18,28,5,0,0
New Mexico,2020-03-19,35,7,0,0
New Mexico,2020-03-20,43,8,0,0
New Mexico,2020-03-21,57,14,0,0
New Mexico,2020-03-22,65,8,0,0
New Mexico,2020-03-23,83,18,0,0
New Mexico,2020-03-24,100,17,0,0
New Mexico,2020-03-25,113,13,1,1
New Mexico,2020-03-26,136,23,1,0
New Mexico,2020-03-27,191,55,1,0
New Mexico,2020-03-28,210,19,2,1
New Mexico,2020-03-29,237,27,2,0
New Mexico,2020-03-30,282,45,4,2
New Mexico,2020-03-31,315,33,5,1
New Mexico,2020-04-01,363,48,6,1
New Mexico,2020-04-02,403,40,7,1
New Mexico,2020-04-03,495,92,10,3
New Mexico,2020-04-04,544,49,11,1
New Mexico,2020-04-05,624,80,12,1
New Mexico,2020-04-06,686,62,12,0
New Mexico,2020-04-07,794,108,13,1
New Mexico,2020-04-08,865,71,16,3
New Mexico,2020-04-09,989,124,17,1
New Mexico,2020-04-10,1090,101,19,2
New Mexico,2020-04-11,1174,84,20,1
New Mexico,2020-04-12,1245,71,26,6
New Mexico,2020-04-13,1345,100,31,5
New Mexico,2020-04-14,1407,62,36,5
New Mexico,2020-04-15,1484,77,36,0
New Mexico,2020-04-16,1597,113,44,8
New Mexico,2020-04-17,1711,114,51,7
New Mexico,2020-04-18,1798,87,53,2
New Mexico,2020-04-19,1845,47,55,2
New Mexico,2020-04-20,1971,126,58,3
New Mexico,2020-04-21,2072,101,65,7
New Mexico,2020-04-22,2210,138,71,6
New Mexico,2020-04-23,2379,169,78,7
New Mexico,2020-04-24,2524,145,84,6
New Mexico,2020-04-25,2662,138,93,9
New Mexico,2020-04-26,2728,66,99,6
New Mexico,2020-04-27,2825,97,104,5
New Mexico,2020-04-28,2975,150,110,6
New Mexico,2020-04-29,3213,238,112,2
New Mexico,2020-04-30,3411,198,123,11
New Mexico,2020-05-01,3513,102,131,8
New Mexico,2020-05-02,3732,219,139,8
New Mexico,2020-05-03,3850,118,151,12
New Mexico,2020-05-04,4030,180,156,5
New Mexico,2020-05-05,4137,107,162,6
New Mexico,2020-05-06,4290,153,169,7
New Mexico,2020-05-07,4492,202,172,3
New Mexico,2020-05-08,4673,181,181,9
New Mexico,2020-05-09,4778,105,191,10
New Mexico,2020-05-10,4863,85,200,9
New Mexico,2020-05-11,5069,206,208,8
New Mexico,2020-05-12,5212,143,219,11
New Mexico,2020-05-13,5364,152,231,12
New Mexico,2020-05-14,5503,139,242,11
New Mexico,2020-05-15,5662,159,253,11
New Mexico,2020-05-16,5847,185,259,6
New Mexico,2020-05-17,5938,91,265,6
New Mexico,2020-05-18,6096,158,270,5
New Mexico,2020-05-19,6192,96,276,6
New Mexico,2020-05-20,6338,146,283,7
New Mexico,2020-05-21,6472,134,294,11
New Mexico,2020-05-22,6625,153,302,8
New Mexico,2020-05-23,6795,170,308,6
New Mexico,2020-05-24,6943,148,317,9
New Mexico,2020-05-25,7026,83,320,3
New Mexico,2020-05-26,7130,104,325,5
New Mexico,2020-05-27,7252,122,329,4
New Mexico,2020-05-28,7364,112,335,6
New Mexico,2020-05-29,7493,129,344,9
New Mexico,2020-05-30,7624,131,351,7
New Mexico,2020-05-31,7689,65,356,5
New Mexico,2020-06-01,7800,111,362,6
New Mexico,2020-06-02,8024,224,367,5
New Mexico,2020-06-03,8140,116,375,8
New Mexico,2020-06-04,8353,213,383,8
New Mexico,2020-06-05,8672,319,387,4
New Mexico,2020-06-06,8800,128,392,5
New Mexico,2020-06-07,8940,140,396,4
New Mexico,2020-06-08,9062,122,400,4
New Mexico,2020-06-09,9105,43,404,4
New Mexico,2020-06-10,9250,145,410,6
New Mexico,2020-06-11,9368,118,421,11
New Mexico,2020-06-12,9526,158,426,5
New Mexico,2020-06-13,9621,95,431,5
New Mexico,2020-06-14,9723,102,435,4
New Mexico,2020-06-15,9845,122,440,5
New Mexico,2020-06-16,9933,88,447,7
New Mexico,2020-06-17,10065,132,452,5
New Mexico,2020-06-18,10153,88,456,4
New Mexico,2020-06-19,10260,107,464,8
New Mexico,2020-06-20,10430,170,466,2
New Mexico,2020-06-21,10565,135,469,3
New Mexico,2020-06-22,10694,129,469,0
New Mexico,2020-06-23,10838,144,476,7
New Mexico,2020-06-24,10990,152,480,4
New Mexico,2020-06-25,11192,202,485,5
New Mexico,2020-06-26,11408,216,489,4
New Mexico,2020-06-27,11619,211,491,2
New Mexico,2020-06-28,11809,190,492,1
New Mexico,2020-06-29,11982,173,493,1
New Mexico,2020-06-30,12147,165,497,4
New Mexico,2020-07-01,12276,129,500,3
New Mexico,2020-07-02,12520,244,503,3
New Mexico,2020-07-03,12776,256,511,8
New Mexico,2020-07-04,13063,287,513,2
New Mexico,2020-07-05,13256,193,513,0
New Mexico,2020-07-06,13507,251,515,2
New Mexico,2020-07-07,13727,220,519,4
New Mexico,2020-07-08,14017,290,527,8
New Mexico,2020-07-09,14251,234,533,6
New Mexico,2020-07-10,14549,298,539,6
New Mexico,2020-07-11,14773,224,543,4
New Mexico,2020-07-12,15028,255,545,2
New Mexico,2020-07-13,15291,263,548,3
New Mexico,2020-07-14,15514,223,551,3
New Mexico,2020-07-15,15841,327,557,6
New Mexico,2020-07-16,16138,297,562,5
New Mexico,2020-07-17,16456,318,565,3
New Mexico,2020-07-18,16736,280,569,4
New Mexico,2020-07-19,16971,235,571,2
New Mexico,2020-07-20,17215,244,578,7
New Mexico,2020-07-21,17517,302,588,10
New Mexico,2020-07-22,17828,311,591,3
New Mexico,2020-07-23,18163,335,596,5
New Mexico,2020-07-24,18475,312,601,5
New York,2020-03-01,1,0,0,0
New York,2020-03-02,1,0,0,0
New York,2020-03-03,2,1,0,0
New York,2020-03-04,11,9,0,0
New York,2020-03-05,22,11,0,0
New York,2020-03-06,44,22,0,0
New York,2020-03-07,89,45,0,0
New York,2020-03-08,106,17,0,0
New York,2020-03-09,142,36,0,0
New York,2020-03-10,173,31,0,0
New York,2020-03-11,217,44,0,0
New York,2020-03-12,326,109,0,0
New York,2020-03-13,421,95,0,0
New York,2020-03-14,610,189,2,2
New York,2020-03-15,732,122,6,4
New York,2020-03-16,950,218,10,4
New York,2020-03-17,1375,425,18,8
New York,2020-03-18,2387,1012,32,14
New York,2020-03-19,4161,1774,39,7
New York,2020-03-20,7113,2952,68,29
New York,2020-03-21,10371,3258,95,27
New York,2020-03-22,15188,4817,142,47
New York,2020-03-23,20899,5711,183,41
New York,2020-03-24,25704,4805,264,81
New York,2020-03-25,33117,7413,381,117
New York,2020-03-26,39058,5941,502,121
New York,2020-03-27,44746,5688,645,143
New York,2020-03-28,53517,8771,935,290
New York,2020-03-29,59783,6266,1180,245
New York,2020-03-30,67504,7721,1512,332
New York,2020-03-31,76211,8707,1929,417
New York,2020-04-01,84364,8153,2415,486
New York,2020-04-02,93360,8996,2963,548
New York,2020-04-03,103689,10329,3716,753
New York,2020-04-04,115963,12274,4535,819
New York,2020-04-05,124085,8122,5335,800
New York,2020-04-06,133389,9304,6149,814
New York,2020-04-07,141703,8314,7185,1036
New York,2020-04-08,151271,9568,8138,953
New York,2020-04-09,162036,10765,9166,1028
New York,2020-04-10,172830,10794,10162,996
New York,2020-04-11,182990,10160,11159,997
New York,2020-04-12,191425,8435,12116,957
New York,2020-04-13,197973,6548,12998,882
New York,2020-04-14,205375,7402,14001,1003
New York,2020-04-15,217130,11755,14937,936
New York,2020-04-16,225761,8631,15669,732
New York,2020-04-17,233293,7532,16473,804
New York,2020-04-18,240542,7249,17141,668
New York,2020-04-19,246741,6199,17793,652
New York,2020-04-20,251608,4867,18412,619
New York,2020-04-21,255932,4324,19040,628
New York,2020-04-22,261591,5659,19647,607
New York,2020-04-23,267932,6341,20212,565
New York,2020-04-24,276218,8286,20759,547
New York,2020-04-25,286901,10683,21326,567
New York,2020-04-26,292914,6013,21804,478
New York,2020-04-27,296991,4077,22267,463
New York,2020-04-28,300276,3285,22777,510
New York,2020-04-29,304994,4718,23287,510
New York,2020-04-30,309696,4702,23616,329
New York,2020-05-01,313575,3879,23841,225
New York,2020-05-02,318134,4559,24035,194
New York,2020-05-03,321833,3699,24576,541
New York,2020-05-04,324357,2524,24788,212
New York,2020-05-05,326659,2302,25028,240
New York,2020-05-06,329405,2746,25956,928
New York,2020-05-07,332931,3526,26206,250
New York,2020-05-08,335804,2873,26358,152
New York,2020-05-09,338519,2715,26584,226
New York,2020-05-10,340657,2138,26798,214
New York,2020-05-11,342267,1610,27003,205
New York,2020-05-12,343705,1438,27282,279
New York,2020-05-13,345828,2123,27448,166
New York,2020-05-14,348192,2364,27617,169
New York,2020-05-15,350951,2759,27755,138
New York,2020-05-16,353136,2185,27953,198
New York,2020-05-17,355037,1901,28168,215
New York,2020-05-18,356278,1241,28302,134
New York,2020-05-19,357757,1479,28437,135
New York,2020-05-20,359235,1478,28540,103
New York,2020-05-21,361313,2078,28663,123
New York,2020-05-22,362991,1678,28802,139
New York,2020-05-23,364745,1754,28900,98
New York,2020-05-24,366346,1601,29046,146
New York,2020-05-25,367625,1279,29138,92
New York,2020-05-26,368669,1044,29241,103
New York,2020-05-27,369801,1132,29339,98
New York,2020-05-28,371559,1758,29438,99
New York,2020-05-29,373108,1549,29535,97
New York,2020-05-30,374471,1363,29612,77
New York,2020-05-31,375575,1104,29699,87
New York,2020-06-01,376520,945,29766,67
New York,2020-06-02,377881,1361,29847,81
New York,2020-06-03,378924,1043,29918,71
New York,2020-06-04,379977,1053,30011,93
New York,2020-06-05,381019,1042,30066,55
New York,2020-06-06,382102,1083,30123,57
New York,2020-06-07,382879,777,30183,60
New York,2020-06-08,383591,712,30239,56
New York,2020-06-09,384281,690,30309,70
New York,2020-06-10,384945,664,30376,67
New York,2020-06-11,385669,724,30431,55
New York,2020-06-12,386490,821,30511,80
New York,2020-06-13,387402,912,30565,54
New York,2020-06-14,388096,694,30605,40
New York,2020-06-15,388719,623,30645,40
New York,2020-06-16,389349,630,30683,38
New York,2020-06-17,389910,561,30722,39
New York,2020-06-18,390536,626,30767,45
New York,2020-06-19,391330,794,30816,49
New York,2020-06-20,392037,707,30839,23
New York,2020-06-21,392702,665,30884,45
New York,2020-06-22,393257,555,30934,50
New York,2020-06-23,393855,598,30970,36
New York,2020-06-24,394430,575,31001,31
New York,2020-06-25,395168,738,31029,28
New York,2020-06-26,395972,804,31075,46
New York,2020-06-27,396669,697,31105,30
New York,2020-06-28,397293,624,31137,32
New York,2020-06-29,397684,391,31143,6
New York,2020-06-30,398142,458,31776,633
New York,2020-07-01,398770,628,31791,15
New York,2020-07-02,399642,872,31814,23
New York,2020-07-03,400561,919,31836,22
New York,2020-07-04,401286,725,31860,24
New York,2020-07-05,401822,536,31895,35
New York,2020-07-06,402338,516,31911,16
New York,2020-07-07,402928,590,31934,23
New York,2020-07-08,403619,691,31945,11
New York,2020-07-09,404207,588,31979,34
New York,2020-07-10,404997,790,32004,25
New York,2020-07-11,405724,727,32019,15
New York,2020-07-12,406403,679,32029,10
New York,2020-07-13,406962,559,32075,46
New York,2020-07-14,407875,913,32092,17
New York,2020-07-15,408709,834,32115,23
New York,2020-07-16,409476,767,32133,18
New York,2020-07-17,410254,778,32147,14
New York,2020-07-18,411006,752,32167,20
New York,2020-07-19,411515,509,32187,20
New York,2020-07-20,412034,519,32203,16
New York,2020-07-21,412889,855,32218,15
New York,2020-07-22,413595,706,32228,10
New York,2020-07-23,414405,810,32270,42
New York,2020-07-24,415163,758,32278,8
North Carolina,2020-03-03,1,0,0,0
North Carolina,2020-03-04,1,0,0,0
North Carolina,2020-03-05,1,0,0,0
North Carolina,2020-03-06,2,1,0,0
North Carolina,2020-03-07,2,0,0,0
North Carolina,2020-03-08,2,0,0,0
North Carolina,2020-03-09,7,5,0,0
North Carolina,2020-03-10,7,0,0,0
North Carolina,2020-03-11,8,1,0,0
North Carolina,2020-03-12,16,8,0,0
North Carolina,2020-03-13,18,2,0,0
North Carolina,2020-03-14,25,7,0,0
North Carolina,2020-03-15,32,7,0,0
North Carolina,2020-03-16,34,2,0,0
North Carolina,2020-03-17,42,8,0,0
North Carolina,2020-03-18,66,24,0,0
North Carolina,2020-03-19,104,38,0,0
North Carolina,2020-03-20,144,40,0,0
North Carolina,2020-03-21,184,40,0,0
North Carolina,2020-03-22,269,85,0,0
North Carolina,2020-03-23,302,33,0,0
North Carolina,2020-03-24,397,95,0,0
North Carolina,2020-03-25,562,165,1,1
North Carolina,2020-03-26,639,77,2,1
North Carolina,2020-03-27,784,145,3,1
North Carolina,2020-03-28,972,188,4,1
North Carolina,2020-03-29,1166,194,6,2
North Carolina,2020-03-30,1303,137,6,0
North Carolina,2020-03-31,1527,224,10,4
North Carolina,2020-04-01,1591,64,11,1
North Carolina,2020-04-02,1858,267,17,6
North Carolina,2020-04-03,2093,235,23,6
North Carolina,2020-04-04,2402,309,30,7
North Carolina,2020-04-05,2585,183,37,7
North Carolina,2020-04-06,2870,285,42,5
North Carolina,2020-04-07,3220,350,50,8
North Carolina,2020-04-08,3423,203,61,11
North Carolina,2020-04-09,3651,228,74,13
North Carolina,2020-04-10,3906,255,78,4
North Carolina,2020-04-11,4310,404,86,8
North Carolina,2020-04-12,4520,210,86,0
North Carolina,2020-04-13,4788,268,91,5
North Carolina,2020-04-14,4992,204,116,25
North Carolina,2020-04-15,5123,131,128,12
North Carolina,2020-04-16,5463,340,140,12
North Carolina,2020-04-17,5859,396,159,19
North Carolina,2020-04-18,6140,281,175,16
North Carolina,2020-04-19,6493,353,183,8
North Carolina,2020-04-20,6764,271,187,4
North Carolina,2020-04-21,6951,187,217,30
North Carolina,2020-04-22,7220,269,242,25
North Carolina,2020-04-23,7608,388,253,11
North Carolina,2020-04-24,8052,444,270,17
North Carolina,2020-04-25,8548,496,304,34
North Carolina,2020-04-26,8830,282,309,5
North Carolina,2020-04-27,9035,205,331,22
North Carolina,2020-04-28,9568,533,353,22
North Carolina,2020-04-29,9947,379,366,13
North Carolina,2020-04-30,10507,560,385,19
North Carolina,2020-05-01,10922,415,405,20
North Carolina,2020-05-02,11514,592,428,23
North Carolina,2020-05-03,11668,154,436,8
North Carolina,2020-05-04,11871,203,454,18
North Carolina,2020-05-05,12283,412,477,23
North Carolina,2020-05-06,12783,500,497,20
North Carolina,2020-05-07,13431,648,521,24
North Carolina,2020-05-08,13879,448,537,16
North Carolina,2020-05-09,14387,508,554,17
North Carolina,2020-05-10,14783,396,561,7
North Carolina,2020-05-11,15069,286,571,10
North Carolina,2020-05-12,15402,333,597,26
North Carolina,2020-05-13,15850,448,615,18
North Carolina,2020-05-14,16593,743,632,17
North Carolina,2020-05-15,17190,597,660,28
North Carolina,2020-05-16,18009,819,671,11
North Carolina,2020-05-17,18537,528,679,8
North Carolina,2020-05-18,19121,584,684,5
North Carolina,2020-05-19,19762,641,711,27
North Carolina,2020-05-20,20221,459,721,10
North Carolina,2020-05-21,20934,713,734,13
North Carolina,2020-05-22,21661,727,754,20
North Carolina,2020-05-23,22731,1070,763,9
North Carolina,2020-05-24,23231,500,771,8
North Carolina,2020-05-25,23997,766,780,9
North Carolina,2020-05-26,24188,191,789,9
North Carolina,2020-05-27,24787,599,827,38
North Carolina,2020-05-28,25616,829,859,32
North Carolina,2020-05-29,26735,1119,888,29
North Carolina,2020-05-30,27761,1026,903,15
North Carolina,2020-05-31,28686,925,911,8
North Carolina,2020-06-01,29368,682,923,12
North Carolina,2020-06-02,30052,684,950,27
North Carolina,2020-06-03,31013,961,971,21
North Carolina,2020-06-04,32276,1263,993,22
North Carolina,2020-06-05,33417,1141,1001,8
North Carolina,2020-06-06,34809,1392,1020,19
North Carolina,2020-06-07,35663,854,1024,4
North Carolina,2020-06-08,36581,918,1041,17
North Carolina,2020-06-09,37393,812,1069,28
North Carolina,2020-06-10,38305,912,1096,27
North Carolina,2020-06-11,39735,1430,1114,18
North Carolina,2020-06-12,41467,1732,1128,14
North Carolina,2020-06-13,42911,1444,1135,7
North Carolina,2020-06-14,44199,1288,1139,4
North Carolina,2020-06-15,45257,1058,1156,17
North Carolina,2020-06-16,46105,848,1185,29
North Carolina,2020-06-17,47142,1037,1198,13
North Carolina,2020-06-18,48426,1284,1209,11
North Carolina,2020-06-19,50014,1588,1223,14
North Carolina,2020-06-20,51640,1626,1239,16
North Carolina,2020-06-21,52854,1214,1245,6
North Carolina,2020-06-22,53840,986,1250,5
North Carolina,2020-06-23,54824,984,1276,26
North Carolina,2020-06-24,56261,1437,1295,19
North Carolina,2020-06-25,57538,1277,1305,10
North Carolina,2020-06-26,59253,1715,1319,14
